,Engine Size(L),Cylinders,Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),Fuel Type_D,Fuel Type_E,Fuel Type_N,Fuel Type_X,Fuel Type_Z
35,-0.11853519538053964,0.20642873888631294,0.0618071631503551,-0.3327952806930549,0,0,0,0,1
4600,-1.1441066034796774,-0.8769341163215539,-1.0581120540550941,1.185547482178427,0,0,0,1,0
2345,-0.851086201165638,-0.8769341163215539,-0.8544903781995579,0.7714540013952955,0,0,0,1,0
4046,-0.5580657988515988,-0.8769341163215539,-0.5490578644162534,0.35736052061216417,0,0,0,1,0
3312,-0.5580657988515988,-0.8769341163215539,-0.8884273241754804,0.9094851616563394,0,0,0,1,0
2359,-0.5580657988515988,-0.8769341163215539,-1.6011031896698575,2.427827924527821,0,0,0,1,0
3006,0.32099540809051946,0.20642873888631294,0.9102308125484229,-0.8849199217372301,0,0,0,1,0
3654,-1.290616804636697,-0.8769341163215539,-1.2277967839347077,1.4616098027005147,0,0,0,1,0
2206,1.5663321179251866,1.2897915940941798,0.6726721907169642,-0.7468887614761863,0,0,0,1,0
5157,-0.851086201165638,-0.8769341163215539,-0.20968840465702623,-0.056732960170967274,0,0,0,0,1
4856,-0.851086201165638,-0.8769341163215539,-1.1259859460069395,1.3235786424394709,0,0,0,1,0
3657,-0.851086201165638,-0.8769341163215539,-0.718742594295867,0.6334228411342517,0,0,0,1,0
3179,-0.5580657988515988,-0.8769341163215539,-1.092049000031017,1.185547482178427,0,0,0,1,0
3422,-0.851086201165638,-0.8769341163215539,-0.9902381621032489,1.047516321917383,0,0,0,0,1
1286,0.24774030751200957,0.20642873888631294,-0.5151209184403308,0.35736052061216417,0,0,0,1,0
4200,-1.2173617040581872,-0.8769341163215539,-0.5829948103921759,0.35736052061216417,0,0,0,1,0
349,0.3942505086690294,0.20642873888631294,-0.14181451270518106,-0.056732960170967274,0,0,0,1,0
3416,1.7128423190822064,1.2897915940941798,0.9441677585243461,-1.022951081998274,0,0,0,0,1
2137,-0.851086201165638,-0.8769341163215539,-1.1599228919828624,1.3235786424394709,0,0,0,1,0
2691,-0.4848106982730888,-0.8769341163215539,0.4011766229095822,-0.6088576012151425,0,0,0,0,1
3796,-0.851086201165638,-0.8769341163215539,-0.24362535063294882,-0.056732960170967274,0,0,0,0,1
4997,-1.1441066034796774,-0.8769341163215539,-1.0241751080791714,1.047516321917383,0,0,0,1,0
1681,-0.9975964023226577,-0.8769341163215539,-1.2617337299106306,1.5996409629615584,0,0,0,1,0
4596,0.24774030751200957,0.20642873888631294,0.5708613527891958,-0.7468887614761863,0,0,0,1,0
1443,1.3465668161896571,1.2897915940941798,0.5369244068132732,-0.7468887614761863,0,0,0,0,1
4119,0.6140158104045588,1.2897915940941798,0.469050514861428,-0.6088576012151425,0,0,0,0,1
3215,-0.851086201165638,-0.8769341163215539,0.0618071631503551,-0.3327952806930549,0,0,0,1,0
1671,-0.851086201165638,-0.8769341163215539,-0.9902381621032489,1.047516321917383,0,0,0,1,0
4690,-0.851086201165638,-0.8769341163215539,-1.329607621862476,1.7376721232226022,0,0,0,1,0
1179,0.32099540809051946,0.20642873888631294,0.1636180010781235,-0.3327952806930549,0,0,0,1,0
2798,-0.19179029595904953,0.20642873888631294,0.29936578498181443,-0.4708264409540987,0,0,0,0,1
1692,0.24774030751200957,0.20642873888631294,0.12968105510220088,-0.3327952806930549,0,0,0,1,0
4192,-0.851086201165638,-0.8769341163215539,-0.8884273241754804,0.9094851616563394,0,0,0,0,1
4516,0.32099540809051946,0.20642873888631294,0.26542883900589187,-0.4708264409540987,0,0,0,1,0
3635,1.8593525202392263,1.2897915940941798,1.4532219481631867,-1.2990134025203615,0,0,0,1,0
372,0.32099540809051946,0.20642873888631294,1.7586544619464908,-1.4370445627814052,0,1,0,0,0
3055,-0.5580657988515988,-0.8769341163215539,-0.4472470264884856,0.21932936035112033,0,0,0,1,0
4355,0.6140158104045588,1.2897915940941798,0.8762938665725003,-0.8849199217372301,0,0,0,0,1
1916,-0.5580657988515988,-0.8769341163215539,-0.9563012161273262,0.9094851616563394,0,0,0,1,0
1357,0.027975005776480166,0.20642873888631294,-0.3793731345366398,0.21932936035112033,0,0,0,1,0
1825,-0.851086201165638,-0.8769341163215539,-0.6848056483199443,0.49539168087320795,0,0,0,0,1
786,-0.11853519538053964,0.20642873888631294,0.1636180010781235,-0.3327952806930549,0,0,0,0,1
469,-0.5580657988515988,-0.8769341163215539,-0.3114992425847946,0.08129820009007653,0,0,0,1,0
140,-0.4848106982730888,-0.8769341163215539,-0.6848056483199443,0.49539168087320795,0,0,0,1,0
788,-0.11853519538053964,0.20642873888631294,0.0957441091262783,-0.3327952806930549,0,0,0,0,1
323,-1.5836372069507365,-0.8769341163215539,-1.4992923517420895,2.1517656040057336,0,0,0,1,0
50,0.6140158104045588,1.2897915940941798,0.4011766229095822,-0.6088576012151425,0,0,0,0,1
714,0.3942505086690294,0.20642873888631294,-0.00606672880149008,-0.19476412043201108,0,0,0,0,1
5089,0.6140158104045588,1.2897915940941798,0.0618071631503551,-0.3327952806930549,0,0,0,0,1
2840,-0.851086201165638,-0.8769341163215539,-1.3635445678383986,1.7376721232226022,1,0,0,0,0
2446,-0.851086201165638,-0.8769341163215539,-1.0241751080791714,1.047516321917383,0,0,0,1,0
5456,1.5663321179251866,1.2897915940941798,1.1477894343798822,-1.022951081998274,0,0,0,1,0
4015,-0.11853519538053964,0.20642873888631294,-0.07394062075333527,-0.19476412043201108,0,0,0,0,1
5009,-0.4848106982730888,-0.8769341163215539,-0.7866164862477127,0.6334228411342517,0,0,0,1,0
5205,-0.851086201165638,-0.8769341163215539,-0.5151209184403308,0.35736052061216417,0,0,0,1,0
3846,-0.9975964023226577,-0.8769341163215539,-0.9223642701514031,0.9094851616563394,0,0,0,1,0
2666,-0.851086201165638,-0.8769341163215539,-0.8884273241754804,0.9094851616563394,0,0,0,0,1
406,1.3465668161896571,1.2897915940941798,0.7405460826688094,-0.8849199217372301,0,0,0,0,1
20,-0.851086201165638,-0.8769341163215539,-0.34543618856071723,0.08129820009007653,0,0,0,0,1
1004,-0.11853519538053964,0.20642873888631294,-0.34543618856071723,0.08129820009007653,0,0,0,0,1
3833,-0.851086201165638,-0.8769341163215539,-0.4472470264884856,0.21932936035112033,0,0,0,0,1
890,-0.851086201165638,-0.8769341163215539,-0.4472470264884856,0.21932936035112033,0,0,0,0,1
2411,-0.4848106982730888,-0.8769341163215539,-1.2277967839347077,1.4616098027005147,0,0,0,1,0
2545,-0.5580657988515988,-0.8769341163215539,-0.6169317563680992,0.49539168087320795,0,0,0,1,0
1349,1.3465668161896571,1.2897915940941798,0.7405460826688094,-0.8849199217372301,0,0,0,0,1
2390,-0.851086201165638,-0.8769341163215539,-0.4472470264884856,0.21932936035112033,0,0,0,0,1
4554,-1.3638719052152068,-0.8769341163215539,-0.6508687023440217,0.49539168087320795,0,0,0,1,0
42,0.7605260115615785,1.2897915940941798,0.7744830286447325,-0.8849199217372301,0,0,0,0,1
2830,0.6140158104045588,1.2897915940941798,0.9441677585243461,-1.022951081998274,0,0,0,0,1
4160,-0.11853519538053964,0.20642873888631294,0.3672396769336596,-0.6088576012151425,0,0,0,0,1
3371,-0.11853519538053964,0.20642873888631294,1.24960027230765,-1.1609822422593177,0,0,0,0,1
3022,0.32099540809051946,0.20642873888631294,-0.14181451270518106,-0.056732960170967274,0,0,0,1,0
3364,0.24774030751200957,0.20642873888631294,1.181726380355805,-1.1609822422593177,0,0,0,1,0
303,-0.851086201165638,-0.8769341163215539,-0.277562296608872,0.08129820009007653,0,0,0,1,0
5115,-0.851086201165638,-0.8769341163215539,-1.1599228919828624,1.3235786424394709,0,0,0,1,0
11,-0.9975964023226577,-0.8769341163215539,-0.8884273241754804,0.9094851616563394,0,0,0,0,1
664,-1.1441066034796774,-0.8769341163215539,-1.092049000031017,1.185547482178427,0,0,0,0,1
1177,2.2256280231317755,1.2897915940941798,1.385348056211341,-1.1609822422593177,0,0,0,0,1
3292,-0.5580657988515988,-0.8769341163215539,-0.5151209184403308,0.35736052061216417,0,0,0,1,0
2676,-0.851086201165638,-0.8769341163215539,-0.5490578644162534,0.35736052061216417,0,0,0,0,1
1947,0.32099540809051946,0.20642873888631294,0.19755494705404608,-0.4708264409540987,0,0,0,1,0
2501,-0.851086201165638,-0.8769341163215539,-0.7866164862477127,0.6334228411342517,0,0,0,0,1
1473,-0.9975964023226577,-0.8769341163215539,-0.5490578644162534,0.35736052061216417,0,0,0,0,1
2863,0.9070362127185984,1.2897915940941798,0.23149189302996867,-0.4708264409540987,0,0,0,0,1
2375,-0.851086201165638,-0.8769341163215539,-0.7526795402717895,0.6334228411342517,0,0,0,1,0
2132,0.24774030751200957,0.20642873888631294,0.5708613527891958,-0.7468887614761863,0,0,0,1,0
1026,-0.11853519538053964,0.20642873888631294,-0.24362535063294882,-0.056732960170967274,0,0,0,0,1
2989,1.5663321179251866,1.2897915940941798,0.7066091366928867,-0.7468887614761863,0,0,0,1,0
961,-0.11853519538053964,0.20642873888631294,0.7744830286447325,-0.8849199217372301,0,0,0,0,1
2889,0.9070362127185984,1.2897915940941798,0.9441677585243461,-1.022951081998274,0,0,0,0,1
3021,0.32099540809051946,0.20642873888631294,-0.04000367477741267,-0.19476412043201108,0,0,0,1,0
3693,-0.851086201165638,-0.8769341163215539,-1.1599228919828624,1.3235786424394709,0,0,0,0,1
3015,0.32099540809051946,0.20642873888631294,1.1477894343798822,-1.022951081998274,0,1,0,0,0
3992,-1.2173617040581872,-0.8769341163215539,-1.2277967839347077,1.4616098027005147,0,0,0,0,1
3338,-0.851086201165638,-0.8769341163215539,-0.6508687023440217,0.49539168087320795,0,0,0,0,1
2009,-0.9975964023226577,-0.8769341163215539,-0.9223642701514031,0.9094851616563394,0,0,0,1,0
2149,-0.851086201165638,-0.8769341163215539,-0.5829948103921759,0.35736052061216417,0,0,0,1,0
1963,2.2256280231317755,1.2897915940941798,0.23149189302996867,-0.4708264409540987,0,0,0,0,1
2338,0.32099540809051946,0.20642873888631294,0.604798298765119,-0.7468887614761863,0,0,0,1,0
3912,-0.11853519538053964,0.20642873888631294,-0.10787756672925845,-0.19476412043201108,1,0,0,0,0
735,-0.4848106982730888,-0.8769341163215539,-0.7526795402717895,0.6334228411342517,0,0,0,1,0
304,0.24774030751200957,0.20642873888631294,0.6726721907169642,-0.7468887614761863,0,0,0,1,0
1440,-0.4848106982730888,-0.8769341163215539,-1.2277967839347077,1.4616098027005147,0,0,0,1,0
1496,1.1268015144541277,1.2897915940941798,1.5550327860909545,-1.2990134025203615,0,0,0,0,1
2652,1.2000566150326373,1.2897915940941798,0.604798298765119,-0.7468887614761863,0,0,0,0,1
2875,-0.11853519538053964,0.20642873888631294,-0.10787756672925845,-0.19476412043201108,0,0,0,0,1
916,0.32099540809051946,0.20642873888631294,0.5369244068132732,-0.7468887614761863,0,0,0,0,1
4730,-0.851086201165638,-0.8769341163215539,-0.3114992425847946,0.08129820009007653,0,0,0,1,0
710,-0.11853519538053964,0.20642873888631294,-0.277562296608872,0.08129820009007653,0,0,0,0,1
5240,-0.851086201165638,-0.8769341163215539,-0.7866164862477127,0.6334228411342517,0,0,0,0,1
5000,0.24774030751200957,0.20642873888631294,-0.24362535063294882,-0.056732960170967274,0,0,0,1,0
4427,0.32099540809051946,0.20642873888631294,-0.3114992425847946,0.08129820009007653,0,0,0,1,0
2772,-0.851086201165638,-0.8769341163215539,-0.9223642701514031,0.9094851616563394,0,0,0,1,0
1624,0.17448520693349964,0.20642873888631294,-0.5151209184403308,0.35736052061216417,0,0,0,0,1
5305,-0.851086201165638,-0.8769341163215539,-0.7866164862477127,0.6334228411342517,0,0,0,0,1
821,-0.4848106982730888,-0.8769341163215539,0.5029874608373506,-0.6088576012151425,0,0,0,0,1
1367,1.8593525202392263,1.2897915940941798,1.24960027230765,-1.1609822422593177,0,0,0,1,0
3712,0.6140158104045588,1.2897915940941798,0.9102308125484229,-0.8849199217372301,0,0,0,0,1
1354,1.3465668161896571,1.2897915940941798,0.8084199746206552,-0.8849199217372301,0,0,0,0,1
5098,1.8593525202392263,1.2897915940941798,0.6387352447410416,-0.7468887614761863,0,0,0,1,0
850,0.6140158104045588,0.20642873888631294,0.9781047045002687,-1.022951081998274,0,0,0,1,0
3350,0.24774030751200957,0.20642873888631294,-1.0581120540550941,1.185547482178427,0,0,0,0,1
1000,-0.851086201165638,-0.8769341163215539,-0.6508687023440217,0.49539168087320795,0,0,0,0,1
5231,-0.851086201165638,-0.8769341163215539,-0.6508687023440217,0.49539168087320795,0,0,0,1,0
5435,0.8337811121400881,0.20642873888631294,0.8423569205965777,-0.8849199217372301,0,0,0,1,0
4214,-0.851086201165638,-0.8769341163215539,-0.5829948103921759,0.35736052061216417,0,0,0,1,0
3525,-0.9975964023226577,-0.8769341163215539,-1.2617337299106306,1.5996409629615584,0,0,0,1,0
18,-0.851086201165638,-0.8769341163215539,-0.5829948103921759,0.35736052061216417,0,0,0,0,1
1637,1.8593525202392263,1.2897915940941798,0.8762938665725003,-0.8849199217372301,0,0,0,1,0
1667,0.32099540809051946,0.20642873888631294,-0.17575145868110364,-0.056732960170967274,0,0,0,1,0
493,0.32099540809051946,0.20642873888631294,0.604798298765119,-0.7468887614761863,0,0,0,1,0
3173,1.5663321179251866,1.2897915940941798,0.6726721907169642,-0.7468887614761863,0,0,0,1,0
4558,-0.851086201165638,-0.8769341163215539,-0.34543618856071723,0.08129820009007653,0,0,0,1,0
4311,-0.5580657988515988,-0.8769341163215539,-0.8205534322236353,0.7714540013952955,0,0,0,0,1
1347,-0.11853519538053964,0.20642873888631294,0.19755494705404608,-0.4708264409540987,0,0,0,0,1
3018,0.32099540809051946,0.20642873888631294,-0.00606672880149008,-0.19476412043201108,0,0,0,1,0
4424,-0.4848106982730888,-0.8769341163215539,-0.34543618856071723,0.08129820009007653,0,0,0,1,0
3230,0.24774030751200957,0.20642873888631294,-0.8544903781995579,0.7714540013952955,0,0,0,0,1
2636,-0.338300497116069,0.20642873888631294,-0.3793731345366398,0.21932936035112033,0,0,0,0,1
4356,-0.851086201165638,-0.8769341163215539,-0.7526795402717895,0.6334228411342517,0,0,0,0,1
2828,0.6140158104045588,1.2897915940941798,0.8084199746206552,-0.8849199217372301,0,0,0,0,1
687,-1.1441066034796774,-0.8769341163215539,-0.9223642701514031,0.9094851616563394,0,0,0,0,1
1112,2.2256280231317755,1.2897915940941798,0.604798298765119,-0.7468887614761863,0,0,0,0,1
3752,0.9070362127185984,1.2897915940941798,0.4011766229095822,-0.6088576012151425,0,0,0,0,1
3232,-0.11853519538053964,0.20642873888631294,-0.07394062075333527,-0.19476412043201108,0,0,0,0,1
1608,0.4675056092475389,0.20642873888631294,-0.10787756672925845,-0.19476412043201108,0,0,0,0,1
4633,-0.4848106982730888,-0.8769341163215539,-0.277562296608872,0.08129820009007653,0,0,0,1,0
703,-0.851086201165638,-0.8769341163215539,0.4351135688855054,-0.6088576012151425,0,0,0,0,1
1009,-0.851086201165638,-0.8769341163215539,-0.6848056483199443,0.49539168087320795,0,0,0,0,1
3291,-1.290616804636697,-0.8769341163215539,-0.718742594295867,0.6334228411342517,0,0,0,1,0
3673,-0.851086201165638,-0.8769341163215539,-0.5490578644162534,0.35736052061216417,0,0,0,1,0
2408,1.8593525202392263,1.2897915940941798,1.656843624018723,-1.2990134025203615,0,0,0,0,1
1092,-0.851086201165638,-0.8769341163215539,-0.24362535063294882,-0.056732960170967274,0,0,0,0,1
1327,-1.1441066034796774,-0.8769341163215539,-1.0241751080791714,1.047516321917383,0,0,0,1,0
5283,-0.11853519538053964,0.20642873888631294,1.2156633263317274,-1.1609822422593177,0,0,0,0,1
1677,-0.4848106982730888,-0.8769341163215539,-0.8884273241754804,0.9094851616563394,0,0,0,1,0
1999,1.5663321179251866,1.2897915940941798,0.7066091366928867,-0.7468887614761863,0,0,0,1,0
1310,0.4675056092475389,0.20642873888631294,0.4351135688855054,-0.6088576012151425,0,0,0,0,1
4074,-0.851086201165638,-0.8769341163215539,-0.6508687023440217,0.49539168087320795,0,0,0,0,1
3892,-0.11853519538053964,0.20642873888631294,-0.5151209184403308,0.35736052061216417,1,0,0,0,0
4129,-0.11853519538053964,0.20642873888631294,0.4011766229095822,-0.6088576012151425,0,0,0,0,1
1987,0.32099540809051946,0.20642873888631294,0.29936578498181443,-0.4708264409540987,0,0,0,1,0
4378,0.9070362127185984,1.2897915940941798,0.33330273095773705,-0.4708264409540987,0,0,0,0,1
344,0.3942505086690294,0.20642873888631294,-0.277562296608872,0.08129820009007653,0,0,0,1,0
5437,1.5663321179251866,1.2897915940941798,0.4011766229095822,-0.6088576012151425,0,0,0,1,0
986,0.6140158104045588,1.2897915940941798,1.0799155424280364,-1.022951081998274,0,0,0,0,1
587,0.3942505086690294,0.20642873888631294,0.5369244068132732,-0.7468887614761863,0,0,0,1,0
2791,0.24774030751200957,0.20642873888631294,-0.00606672880149008,-0.19476412043201108,0,0,0,0,1
4877,-0.851086201165638,-0.8769341163215539,-0.8884273241754804,0.9094851616563394,0,0,0,0,1
4694,-1.2173617040581872,-0.8769341163215539,-1.5332292977180122,2.1517656040057336,0,0,0,1,0
4215,0.24774030751200957,0.20642873888631294,-0.00606672880149008,-0.19476412043201108,0,0,0,1,0
4962,-0.851086201165638,-0.8769341163215539,-0.6848056483199443,0.49539168087320795,0,0,0,0,1
4585,-0.11853519538053964,0.20642873888631294,-0.10787756672925845,-0.19476412043201108,1,0,0,0,0
3485,-1.4371270057937169,-1.4186155439254873,-1.4992923517420895,2.1517656040057336,0,0,0,1,0
3938,-0.4848106982730888,-0.8769341163215539,-0.5151209184403308,0.35736052061216417,0,0,0,1,0
3864,0.32099540809051946,0.20642873888631294,0.19755494705404608,-0.4708264409540987,0,0,0,1,0
3289,-0.5580657988515988,-0.8769341163215539,0.027870217174432513,-0.3327952806930549,0,0,0,1,0
1142,0.8337811121400881,0.20642873888631294,0.5029874608373506,-0.6088576012151425,0,0,0,1,0
2358,-0.5580657988515988,-0.8769341163215539,-0.9902381621032489,1.047516321917383,0,0,0,1,0
3264,0.027975005776480166,0.20642873888631294,-0.34543618856071723,0.08129820009007653,0,0,0,1,0
1198,-0.851086201165638,-0.8769341163215539,-0.24362535063294882,-0.056732960170967274,0,0,0,1,0
85,-0.11853519538053964,0.20642873888631294,-0.3114992425847946,0.08129820009007653,0,0,0,0,1
1518,-1.2173617040581872,-1.4186155439254873,-1.329607621862476,1.7376721232226022,0,0,0,0,1
516,-0.851086201165638,-0.8769341163215539,-0.6169317563680992,0.49539168087320795,0,0,0,1,0
1381,0.10123010635498975,0.20642873888631294,-0.10787756672925845,-0.19476412043201108,0,0,0,1,0
4055,-0.5580657988515988,-0.8769341163215539,-0.5151209184403308,0.35736052061216417,0,0,0,1,0
2716,0.24774030751200957,0.20642873888631294,0.5029874608373506,-0.6088576012151425,0,0,0,1,0
3929,-1.1441066034796774,-0.8769341163215539,-1.1599228919828624,1.3235786424394709,0,0,0,1,0
1014,-0.851086201165638,-0.8769341163215539,-0.6508687023440217,0.49539168087320795,0,0,0,0,1
128,0.32099540809051946,0.20642873888631294,0.1636180010781235,-0.3327952806930549,0,0,0,1,0
1364,-0.5580657988515988,-0.8769341163215539,-0.34543618856071723,0.08129820009007653,0,0,0,1,0
5136,-0.851086201165638,-0.8769341163215539,-1.193859837958785,1.4616098027005147,0,0,0,1,0
4573,0.10123010635498975,0.20642873888631294,-0.04000367477741267,-0.19476412043201108,0,0,0,1,0
3980,1.5663321179251866,1.2897915940941798,0.7744830286447325,-0.8849199217372301,0,0,0,1,0
891,-0.851086201165638,-0.8769341163215539,-0.4133100805125624,0.21932936035112033,0,0,0,0,1
2793,0.24774030751200957,0.20642873888631294,-0.9902381621032489,1.047516321917383,0,0,0,0,1
4760,-0.11853519538053964,0.20642873888631294,0.29936578498181443,-0.4708264409540987,0,0,0,0,1
1359,-0.5580657988515988,-0.8769341163215539,0.9102308125484229,-0.8849199217372301,0,1,0,0,0
307,0.24774030751200957,0.20642873888631294,0.5029874608373506,-0.6088576012151425,0,0,0,1,0
1661,-0.851086201165638,-0.8769341163215539,-0.8884273241754804,0.9094851616563394,0,0,0,1,0
2431,0.3942505086690294,0.20642873888631294,0.29936578498181443,-0.4708264409540987,0,0,0,1,0
5592,0.24774030751200957,0.20642873888631294,-0.10787756672925845,-0.19476412043201108,0,0,0,1,0
1317,0.10123010635498975,0.20642873888631294,0.5029874608373506,-0.6088576012151425,0,0,0,1,0
3499,-0.4848106982730888,-0.8769341163215539,0.12968105510220088,-0.3327952806930549,0,0,0,1,0
4865,-0.4848106982730888,-0.8769341163215539,-1.1259859460069395,1.3235786424394709,0,0,0,1,0
